=== DoE point 2 (job_id=doe_0002) ===
Parametres : {'sigma_l': 0.3782540386905639, 'sigma_t': 0.0977206172347091, 'sigma_n': 0.05346959421351283, 'a_kPa': 0.6208941713683807, 'b': 10.751697331288927, 'a_f_kPa': 9.934195113074985, 'b_f': 11.98656218724903, 'T_max_kPa': 104.5041658014058, 'heart_rate_bpm': 54.63471264922279, 'R_p': 171349187.22532398}
V_ed (cavite, repos) = 209.21 mL
2026-07-13 01:22:32 [info     ] mechanics.fenicsx.available    version=0.7.3
2026-07-13 01:23:43 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.01 dlam=0.0001 domain_err_total=0 its=2 lam=0.0001 min_J=0.9875
2026-07-13 01:25:00 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.021 dlam=0.0001 domain_err_total=0 its=2 lam=0.0002 min_J=0.9756
2026-07-13 01:26:15 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.037 dlam=0.00015 domain_err_total=0 its=2 lam=0.00035 min_J=0.9593
2026-07-13 01:28:03 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.06 dlam=0.000225 domain_err_total=0 its=3 lam=0.000575 min_J=0.9384
2026-07-13 01:29:52 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.095 dlam=0.000338 domain_err_total=0 its=3 lam=0.000913 min_J=0.9146
2026-07-13 01:31:42 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.148 dlam=0.000506 domain_err_total=0 its=3 lam=0.001419 min_J=0.8917
2026-07-13 01:33:37 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.228 dlam=0.000759 domain_err_total=0 its=3 lam=0.002178 min_J=0.8713
2026-07-13 01:35:30 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.347 dlam=0.001139 domain_err_total=0 its=3 lam=0.003317 min_J=0.843
2026-07-13 01:37:26 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.525 dlam=0.001709 domain_err_total=0 its=3 lam=0.005026 min_J=0.817
2026-07-13 01:39:20 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.793 dlam=0.002563 domain_err_total=0 its=3 lam=0.007589 min_J=0.7939
2026-07-13 01:41:17 [info     ] mechanics.fenicsx.load_step    T_act_kPa=1.195 dlam=0.003844 domain_err_total=0 its=3 lam=0.011433 min_J=0.7737
2026-07-13 01:43:12 [info     ] mechanics.fenicsx.load_step    T_act_kPa=1.797 dlam=0.005767 domain_err_total=0 its=3 lam=0.0172 min_J=0.7505
2026-07-13 01:45:07 [info     ] mechanics.fenicsx.load_step    T_act_kPa=2.701 dlam=0.00865 domain_err_total=0 its=3 lam=0.025849 min_J=0.7258
2026-07-13 01:47:04 [info     ] mechanics.fenicsx.load_step    T_act_kPa=4.057 dlam=0.012975 domain_err_total=0 its=3 lam=0.038824 min_J=0.7031
2026-07-13 01:48:59 [info     ] mechanics.fenicsx.load_step    T_act_kPa=6.091 dlam=0.019462 domain_err_total=0 its=3 lam=0.058286 min_J=0.6823
2026-07-13 01:50:53 [info     ] mechanics.fenicsx.load_step    T_act_kPa=9.142 dlam=0.029193 domain_err_total=0 its=3 lam=0.087479 min_J=0.6631
2026-07-13 01:52:50 [info     ] mechanics.fenicsx.load_step    T_act_kPa=13.718 dlam=0.043789 domain_err_total=0 its=3 lam=0.131268 min_J=0.6454
2026-07-13 01:54:44 [info     ] mechanics.fenicsx.load_step    T_act_kPa=18.943 dlam=0.05 domain_err_total=0 its=3 lam=0.181268 min_J=0.6321
2026-07-13 01:56:45 [info     ] mechanics.fenicsx.load_step    T_act_kPa=24.168 dlam=0.05 domain_err_total=0 its=3 lam=0.231268 min_J=0.6225
2026-07-13 01:58:38 [info     ] mechanics.fenicsx.load_step    T_act_kPa=29.394 dlam=0.05 domain_err_total=0 its=3 lam=0.281268 min_J=0.6149
2026-07-13 02:00:30 [info     ] mechanics.fenicsx.load_step    T_act_kPa=34.619 dlam=0.05 domain_err_total=0 its=3 lam=0.331268 min_J=0.6087
2026-07-13 02:02:25 [info     ] mechanics.fenicsx.load_step    T_act_kPa=39.844 dlam=0.05 domain_err_total=0 its=3 lam=0.381268 min_J=0.6034
2026-07-13 02:04:16 [info     ] mechanics.fenicsx.load_step    T_act_kPa=45.069 dlam=0.05 domain_err_total=0 its=3 lam=0.431268 min_J=0.5988
2026-07-13 02:06:08 [info     ] mechanics.fenicsx.load_step    T_act_kPa=50.295 dlam=0.05 domain_err_total=0 its=3 lam=0.481268 min_J=0.5947
2026-07-13 02:08:01 [info     ] mechanics.fenicsx.load_step    T_act_kPa=55.52 dlam=0.05 domain_err_total=0 its=3 lam=0.531268 min_J=0.591
2026-07-13 02:09:50 [info     ] mechanics.fenicsx.load_step    T_act_kPa=60.745 dlam=0.05 domain_err_total=0 its=3 lam=0.581268 min_J=0.5877
2026-07-13 02:11:05 [info     ] mechanics.fenicsx.load_step    T_act_kPa=65.97 dlam=0.05 domain_err_total=0 its=2 lam=0.631268 min_J=0.5846
2026-07-13 02:12:19 [info     ] mechanics.fenicsx.load_step    T_act_kPa=71.195 dlam=0.05 domain_err_total=0 its=2 lam=0.681268 min_J=0.5817
2026-07-13 02:13:34 [info     ] mechanics.fenicsx.load_step    T_act_kPa=76.421 dlam=0.05 domain_err_total=0 its=2 lam=0.731268 min_J=0.579
2026-07-13 02:14:47 [info     ] mechanics.fenicsx.load_step    T_act_kPa=81.646 dlam=0.05 domain_err_total=0 its=2 lam=0.781268 min_J=0.5764
2026-07-13 02:16:01 [info     ] mechanics.fenicsx.load_step    T_act_kPa=86.871 dlam=0.05 domain_err_total=0 its=2 lam=0.831268 min_J=0.5741
2026-07-13 02:17:14 [info     ] mechanics.fenicsx.load_step    T_act_kPa=92.096 dlam=0.05 domain_err_total=0 its=2 lam=0.881268 min_J=0.5718
2026-07-13 02:18:27 [info     ] mechanics.fenicsx.load_step    T_act_kPa=97.321 dlam=0.05 domain_err_total=0 its=2 lam=0.931268 min_J=0.5696
2026-07-13 02:19:42 [info     ] mechanics.fenicsx.load_step    T_act_kPa=102.547 dlam=0.05 domain_err_total=0 its=2 lam=0.981268 min_J=0.5675
2026-07-13 02:21:29 [info     ] mechanics.fenicsx.load_step    T_act_kPa=104.504 dlam=0.05 domain_err_total=0 its=3 lam=1.0 min_J=0.5668
2026-07-13 02:21:30 [info     ] mechanics.complete             converged=True domain_errors=0 duration_s=3537.3 endo_disp=-2.843 its=94 load=1.0 min_J=0.5668 resumed=False twin_id=doe
=== TERMINE : converged=True EF_cavite=14.85% duree=3537.3s ===
