=== DoE point 6 (job_id=doe_0006) ===
Parametres : {'sigma_l': 0.2668042999722367, 'sigma_t': 0.12966040057862405, 'sigma_n': 0.08857263793604576, 'a_kPa': 0.942696765742296, 'b': 8.646026417488535, 'a_f_kPa': 25.901414780871605, 'b_f': 18.899647602452028, 'T_max_kPa': 158.2106300438283, 'heart_rate_bpm': 95.20030599733838, 'R_p': 121597362.3015851}
V_ed (cavite, repos) = 209.21 mL
2026-07-13 01:22:45 [info     ] mechanics.fenicsx.available    version=0.7.3
2026-07-13 01:24:00 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.016 dlam=0.0001 domain_err_total=0 its=2 lam=0.0001 min_J=0.9875
2026-07-13 01:25:15 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.032 dlam=0.0001 domain_err_total=0 its=2 lam=0.0002 min_J=0.9756
2026-07-13 01:26:30 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.055 dlam=0.00015 domain_err_total=0 its=2 lam=0.00035 min_J=0.9591
2026-07-13 01:28:18 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.091 dlam=0.000225 domain_err_total=0 its=3 lam=0.000575 min_J=0.9377
2026-07-13 01:30:06 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.144 dlam=0.000338 domain_err_total=0 its=3 lam=0.000913 min_J=0.9127
2026-07-13 01:31:57 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.224 dlam=0.000506 domain_err_total=0 its=3 lam=0.001419 min_J=0.8874
2026-07-13 01:33:51 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.345 dlam=0.000759 domain_err_total=0 its=3 lam=0.002178 min_J=0.8662
2026-07-13 01:35:45 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.525 dlam=0.001139 domain_err_total=0 its=3 lam=0.003317 min_J=0.8367
2026-07-13 01:37:40 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.795 dlam=0.001709 domain_err_total=0 its=3 lam=0.005026 min_J=0.8079
2026-07-13 01:39:35 [info     ] mechanics.fenicsx.load_step    T_act_kPa=1.201 dlam=0.002563 domain_err_total=0 its=3 lam=0.007589 min_J=0.7821
2026-07-13 01:41:31 [info     ] mechanics.fenicsx.load_step    T_act_kPa=1.809 dlam=0.003844 domain_err_total=0 its=3 lam=0.011433 min_J=0.7595
2026-07-13 01:43:26 [info     ] mechanics.fenicsx.load_step    T_act_kPa=2.721 dlam=0.005767 domain_err_total=0 its=3 lam=0.0172 min_J=0.7352
2026-07-13 01:45:21 [info     ] mechanics.fenicsx.load_step    T_act_kPa=4.09 dlam=0.00865 domain_err_total=0 its=3 lam=0.025849 min_J=0.7081
2026-07-13 01:47:17 [info     ] mechanics.fenicsx.load_step    T_act_kPa=6.142 dlam=0.012975 domain_err_total=0 its=3 lam=0.038824 min_J=0.6834
2026-07-13 01:49:12 [info     ] mechanics.fenicsx.load_step    T_act_kPa=9.221 dlam=0.019462 domain_err_total=0 its=3 lam=0.058286 min_J=0.6607
2026-07-13 01:51:06 [info     ] mechanics.fenicsx.load_step    T_act_kPa=13.84 dlam=0.029193 domain_err_total=0 its=3 lam=0.087479 min_J=0.64
2026-07-13 01:53:02 [info     ] mechanics.fenicsx.load_step    T_act_kPa=20.768 dlam=0.043789 domain_err_total=0 its=3 lam=0.131268 min_J=0.6209
2026-07-13 01:54:56 [info     ] mechanics.fenicsx.load_step    T_act_kPa=28.679 dlam=0.05 domain_err_total=0 its=3 lam=0.181268 min_J=0.6065
2026-07-13 01:56:57 [info     ] mechanics.fenicsx.load_step    T_act_kPa=36.589 dlam=0.05 domain_err_total=0 its=3 lam=0.231268 min_J=0.5961
2026-07-13 01:58:50 [info     ] mechanics.fenicsx.load_step    T_act_kPa=44.5 dlam=0.05 domain_err_total=0 its=3 lam=0.281268 min_J=0.5879
2026-07-13 02:00:43 [info     ] mechanics.fenicsx.load_step    T_act_kPa=52.41 dlam=0.05 domain_err_total=0 its=3 lam=0.331268 min_J=0.5811
2026-07-13 02:02:39 [info     ] mechanics.fenicsx.load_step    T_act_kPa=60.321 dlam=0.05 domain_err_total=0 its=3 lam=0.381268 min_J=0.5753
2026-07-13 02:04:30 [info     ] mechanics.fenicsx.load_step    T_act_kPa=68.231 dlam=0.05 domain_err_total=0 its=3 lam=0.431268 min_J=0.5703
2026-07-13 02:06:21 [info     ] mechanics.fenicsx.load_step    T_act_kPa=76.142 dlam=0.05 domain_err_total=0 its=3 lam=0.481268 min_J=0.5657
2026-07-13 02:08:12 [info     ] mechanics.fenicsx.load_step    T_act_kPa=84.052 dlam=0.05 domain_err_total=0 its=3 lam=0.531268 min_J=0.5616
2026-07-13 02:10:03 [info     ] mechanics.fenicsx.load_step    T_act_kPa=91.963 dlam=0.05 domain_err_total=0 its=3 lam=0.581268 min_J=0.5579
2026-07-13 02:11:52 [info     ] mechanics.fenicsx.load_step    T_act_kPa=99.873 dlam=0.05 domain_err_total=0 its=3 lam=0.631268 min_J=0.5544
2026-07-13 02:13:42 [info     ] mechanics.fenicsx.load_step    T_act_kPa=107.784 dlam=0.05 domain_err_total=0 its=3 lam=0.681268 min_J=0.5512
2026-07-13 02:15:30 [info     ] mechanics.fenicsx.load_step    T_act_kPa=115.694 dlam=0.05 domain_err_total=0 its=3 lam=0.731268 min_J=0.5482
2026-07-13 02:17:19 [info     ] mechanics.fenicsx.load_step    T_act_kPa=123.605 dlam=0.05 domain_err_total=0 its=3 lam=0.781268 min_J=0.5453
2026-07-13 02:19:10 [info     ] mechanics.fenicsx.load_step    T_act_kPa=131.515 dlam=0.05 domain_err_total=0 its=3 lam=0.831268 min_J=0.5426
2026-07-13 02:20:57 [info     ] mechanics.fenicsx.load_step    T_act_kPa=139.426 dlam=0.05 domain_err_total=0 its=3 lam=0.881268 min_J=0.54
2026-07-13 02:22:37 [info     ] mechanics.fenicsx.load_step    T_act_kPa=147.337 dlam=0.05 domain_err_total=0 its=3 lam=0.931268 min_J=0.5375
2026-07-13 02:24:14 [info     ] mechanics.fenicsx.load_step    T_act_kPa=155.247 dlam=0.05 domain_err_total=0 its=3 lam=0.981268 min_J=0.5352
