=== DoE point 1 (job_id=doe_0001) ===
Parametres : {'sigma_l': 0.3, 'sigma_t': 0.12, 'sigma_n': 0.05, 'a_kPa': 0.496, 'b': 7.209, 'a_f_kPa': 15.193, 'b_f': 20.417, 'T_max_kPa': 200.0, 'heart_rate_bpm': 70.0, 'R_p': 120000000.0}
V_ed (cavite, repos) = 209.21 mL
2026-07-13 00:10:26 [info     ] mechanics.fenicsx.available    version=0.7.3
2026-07-13 00:11:39 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.02 dlam=0.0001 domain_err_total=0 its=2 lam=0.0001 min_J=0.971
2026-07-13 00:13:25 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.04 dlam=0.0001 domain_err_total=0 its=3 lam=0.0002 min_J=0.9459
2026-07-13 00:14:55 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.07 dlam=0.00015 domain_err_total=0 its=3 lam=0.00035 min_J=0.916
2026-07-13 00:16:18 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.115 dlam=0.000225 domain_err_total=0 its=3 lam=0.000575 min_J=0.8856
2026-07-13 00:17:41 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.183 dlam=0.000338 domain_err_total=0 its=3 lam=0.000913 min_J=0.8601
2026-07-13 00:19:03 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.284 dlam=0.000506 domain_err_total=0 its=3 lam=0.001419 min_J=0.8296
2026-07-13 00:20:28 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.436 dlam=0.000759 domain_err_total=0 its=3 lam=0.002178 min_J=0.7977
2026-07-13 00:21:51 [info     ] mechanics.fenicsx.load_step    T_act_kPa=0.663 dlam=0.001139 domain_err_total=0 its=3 lam=0.003317 min_J=0.7694
2026-07-13 00:23:14 [info     ] mechanics.fenicsx.load_step    T_act_kPa=1.005 dlam=0.001709 domain_err_total=0 its=3 lam=0.005026 min_J=0.7448
2026-07-13 00:24:37 [info     ] mechanics.fenicsx.load_step    T_act_kPa=1.518 dlam=0.002563 domain_err_total=0 its=3 lam=0.007589 min_J=0.7183
